Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
SE;MG;BELO HORIZONTE;ABREU & LIMA COMERCIO DE GAS LTDA; 24.398.932/0001-00;RUA SAO JOAO BATISTA DO GLORIA;425;;JARDIM LEBLON;31540-100;GLP;04/08/2025;94,99;;R$ / 13 kg;ULTRAGAZ
SE;RJ;SAO GONCALO;FULL GÁS COMERCIO E TRANSPORTES DE GÁS LTDA - ME; 23.518.263/0001-92;AVENIDA JOSÉ MENDONÇA DE CAMPOS;800;CASA 1 LT 01;MUTONDO;24450-260;GLP;06/08/2025;98,99;;R$ / 13 kg;ULTRAGAZ
N;AM;MANAUS;I S COMERCIO DE GAS E AGUA EIRELI; 24.386.721/0001-40;RUA   AIRAS SANTIAGO;45;;NOVA ESPERANÇA;69037-545;GLP;04/08/2025;125,38;;R$ / 13 kg;FOGAS
SE;SP;SAO JOSE DO RIO PRETO;BRASIL GAS RIO PRETO LTDA; 24.423.189/0001-93;RUA FRANCISCO BARBETTA;76;;CONJUNTO HABITACIONAL SAO DEOCLECIANO;15057-390;GLP;06/08/2025;115,00;;R$ / 13 kg;ULTRAGAZ
N;AP;MACAPA;F. J. MACHADO DE OLIVEIRA - ME; 05.975.254/0002-20;RUA   CLODOALDO DA SILVA MATIAS;2703;;JARDIM FELICIDADE;68909-067;GLP;04/08/2025;129,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;AM;MANAUS;EDUARDO SILVA DAMASCENA 41365950263; 24.307.836/0001-00;RUA   FRANCISCO MELO;35;;JAPIIM;69078-500;GLP;04/08/2025;120,00;;R$ / 13 kg;AMAZONGÁS
SE;RJ;NITEROI;SUPEROCEANICA REVENDEDORA DE GAS LTDA; 24.355.874/0001-20;AVENIDA EWERTON XAVIER;3238;LOTE  520                 QUADRA157                 GALPAO;ITAIPU;24340-105;GLP;07/08/2025;87,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;DF;BRASILIA;OURO GAS LTDA; 23.934.139/0001-08;QUADRA QS 5 RUA 311;.;LOTE 11;AREAL AGUAS CLARAS;71964-180;GLP;06/08/2025;94,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;MS;DOURADOS;JOEL OZORIO SILVA EIRELI - ME; 14.216.598/0001-65;RUA BELA VISTA;995;;JARDIM ÁGUA BOA;79811-080;GLP;04/08/2025;115,00;;R$ / 13 kg;BRANCA
SE;ES;SERRA;C.B. DE MAGALHAES EIRELI; 24.822.578/0001-91;AVENIDA LOURIVAL NUNES;47;;JARDIM LIMOEIRO;29164-050;GLP;05/08/2025;90,00;;R$ / 13 kg;BRANCA
SE;SP;DIADEMA;CTORRES DISTRIBUIDORA EIRELI ME; 24.690.882/0001-22;AVENIDA NOSSA SENHORA DO NAVEGANTES;620;;ELDORADO;09972-260;GLP;04/08/2025;110,00;;R$ / 13 kg;CONSIGAZ
NE;PI;TERESINA;T S B LIMA FELIX COMERCIO DE GAS; 24.822.746/0001-49;AVENIDA HIGINO CUNHA;1940;;CRISTO REI;64014-535;GLP;06/08/2025;115,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;ARACATUBA;JOIA COMERCIO LTDA; 24.461.722/0001-01;AVENIDA IBIRAPUERA;1262;;PALMEIRAS;16071-165;GLP;05/08/2025;95,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;MG;JUIZ DE FORA;LUNA GAS E AGUA MINERAL LTDA ME; 24.844.590/0001-05;RUA SARGENTO  CUNHA;101;;BANDEIRANTES;36047-010;GLP;04/08/2025;93,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;MA;IMPERATRIZ;VERA E BRITO LTDA; 06.234.242/0001-26;AVENIDA INDUSTRIAL;599;ANEXO 1;BOM SUCESSO;65900-970;GLP;04/08/2025;115,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;ARACATUBA;FERNANDA PEDAO DA SILVA; 24.727.717/0001-06;AVENIDA PRESTES MAIA;1434;;AMIZADE;16074-325;GLP;07/08/2025;97,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;FRANCA;F. H. DE ALMEIDA SERVICOS E COMERCIO DE GAS EIRELI; 14.280.073/0004-31;RUA   MINAS GERAIS;1285;;VILA APARECIDA;14401-229;GLP;06/08/2025;105,00;;R$ / 13 kg;CONSIGAZ
CO;GO;APARECIDA DE GOIANIA;JANAINA LUCIANO DA ROCHA 02969298678; 24.498.049/0001-84;AVENIDA SENADOR  PEDRO LUDOVICO TEIXEIRA;S/N;QUADRA 52 LOTE 07;ILDA;74935-830;GLP;04/08/2025;115,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;RN;NATAL;NICOLAS RIBEIRO PACHECO; 23.238.302/0001-06;RUA ADOLFO GORDO;2199;;CIDADE DA ESPERANÇA;20436-165;GLP;06/08/2025;90,00;;R$ / 13 kg;LIQUIGÁS
CO;MS;CAMPO GRANDE;AUTO POSTO SAO JORGE LTDA; 15.144.169/0001-92;AVENIDA GUAICURUS;6941;;JARDIM CENTENARIO;79076-022;GLP;05/08/2025;99,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;TO;PALMAS;ALLINE OLIVEIRA VERA; 16.790.510/0001-40;906 SUL AVENIDA LO 23;1;LT 32;PLANO DIRETOR SUL;77023-392;GLP;04/08/2025;125,00;;R$ / 13 kg;BRANCA
SE;SP;SAO PAULO;PR DAUAN COMERCIO DE GAS LTDA; 23.749.702/0001-78;AVENIDA PEDRO BUENO;1735;;JABAQUARA;04342-011;GLP;04/08/2025;104,99;;R$ / 13 kg;LIQUIGÁS
SE;ES;SERRA;CONSI SERRA COMERCIO DE GAS LTDA; 25.346.565/0001-56;AVENIDA D;19;;MANOEL PLAZA;29160-444;GLP;05/08/2025;92,99;;R$ / 13 kg;BRANCA
SE;SP;BAURU;DAVI SIMOES PEREIRA COMERCIO DE GLP; 24.963.429/0001-42;RUA LUIZ PEREIRA DA SILVA;45863;;VILA SAO PAULO;17022-111;GLP;04/08/2025;100,00;;R$ / 13 kg;COPA ENERGIA
N;AP;MACAPA;CARLOS REIS DE LIMA; 01.470.539/0012-20;RUA VEREADOR  JULIO MARIA PINTO PEREIRA;850;;JARDIM FELICIDADE;68909-000;GLP;04/08/2025;127,00;;R$ / 13 kg;LIQUIGÁS
S;SC;FLORIANOPOLIS;GÁS FAMILIA COMERCIO DE GLP ME; 10.327.212/0001-31;RUA JOÃO MOTTA ESPEZIM;1433;;SACO DOS LIMÕES;88045-401;GLP;05/08/2025;110,00;;R$ / 13 kg;BRANCA
N;AM;MANAUS;RENATO PALHENA DE SOUZA ME; 23.281.676/0001-04;RUA   CARIRÉ;35;;NOVO ALEIXO;69098-000;GLP;05/08/2025;130,00;;R$ / 13 kg;FOGAS
SE;MG;BELO HORIZONTE;CHAME GAS LTDA; 22.072.737/0001-52;RUA AQUIDABAN;1051;;PADRE EUSTAQUIO;30720-420;GLP;04/08/2025;129,00;;R$ / 13 kg;BRANCA
NE;PI;TERESINA;J MATOS & CAVALCANTE COMÉRCIO DE GÁS LIGUEFEITO LTDA ME; 24.966.604/0001-55;RUA WASHINGTON LUÍS;2127;;LOURIVAL PARENTE;64023-350;GLP;07/08/2025;100,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PB;JOAO PESSOA;B & M COMERCIO VAREJISTA DE GAS E AGUA LTDA - EPP; 25.245.600/0001-40;AVENIDA MARANHÃO;58;TERREO;ESTADOS;58030-260;GLP;06/08/2025;100,00;;R$ / 13 kg;MINASGAS
SE;RJ;NOVA IGUACU;R GODOY FIGUEIREDO REVENDEDORA DE GAS LTDA EPP; 26.077.335/0001-00;RUA   AILTON DINIZ MACHADO;170;QD  B LT 5A;SANTA EUGÊNIA;26286-260;GLP;04/08/2025;90,00;;R$ / 13 kg;ULTRAGAZ
SE;RJ;RIO DE JANEIRO;SADYGAS DISTRIBUIDORA DE GAS LTDA - ME; 24.251.866/0001-33;RUA CORONEL  BRANDÃO;19;LOJA A21;SÃO CRISTÓVÃO;20920-020;GLP;04/08/2025;99,99;;R$ / 13 kg;BRANCA
NE;PB;JOAO PESSOA;DF COMERCIAL DE GAS LTDA - ME; 25.491.605/0001-53;RUA   JORGE LUCENA DE MOURA;288;;MANGABEIRA;58059-736;GLP;06/08/2025;105,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;SANTO ANDRE;SPEDDY COMERCIO DE GAS LTDA ME; 21.296.979/0001-67;AVENIDA QUEIRÓS FILHO;500;;VILA GUARACIABA;09121-587;GLP;07/08/2025;99,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;PA;BELEM;POSTO GONCALVES LTDA; 26.255.957/0001-72;RUA ANTONIO BARRETO;1380;;UMARIZAL;66060-020;GLP;04/08/2025;110,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;MG;BELO HORIZONTE;AGUIA GAS E AGUA LTDA - ME; 20.531.319/0002-31;RUA   PARÁ DE MINAS;252;;PADRE EUSTÁQUIO;30730-440;GLP;04/08/2025;115,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;RO;PORTO VELHO;COMERCIAL NOVA ALIANCA EIRELI ME; 23.858.578/0001-89;RUA HUMAITA;5470;;SOCIALISTA;76834-899;GLP;05/08/2025;125,00;;R$ / 13 kg;FOGAS
SE;SP;SAO CARLOS;MRGAS COMERCIO E TRANSPORTE LTDA; 08.379.543/0009-20;AVENIDA BRUNO RUGGIERO FILHO;1700;;PARQUE SANTA FELICIA JARDIM;13562-420;GLP;04/08/2025;130,00;;R$ / 13 kg;LIQUIGÁS
CO;GO;APARECIDA DE GOIANIA;IRENE MARIA DA COSTA 87665441149; 11.912.048/0001-92;RUA   132A;SN;QD 10 LT 55;JARDIM TROPICAL;74946-390;GLP;04/08/2025;105,00;;R$ / 13 kg;LIQUIGÁS
N;RO;PORTO VELHO;AUTO POSTO LONDON LTDA; 11.062.711/0001-07;AVENIDA GUAPORE;4513;;FLODOALDO PONTES PINTO;76820-539;GLP;05/08/2025;123,00;;R$ / 13 kg;AMAZONGÁS
N;AM;MANAUS;EDGAR FERNANDES DOS SANTOS; 19.065.516/0001-42;RUA CORONEL  TABORDA DE MIRANDA;23;NUCLEO 3 QUADRA 117;CIDADE NOVA;69094-270;GLP;05/08/2025;125,00;;R$ / 13 kg;FOGAS
S;PR;FOZ DO IGUACU;IGUACU GAS E ALIMENTOS LTDA; 05.509.943/0002-49;RUA CASSIANO RICARDO;282;;VILA PORTES;85865-050;GLP;04/08/2025;115,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;OSASCO;ARTHUR COMERCIO DE GAS LTDA; 26.350.170/0001-90;RUA PIEDADE;1280;;MUNHOZ JUNIOR;06246-050;GLP;05/08/2025;97,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PB;JOAO PESSOA;ELIAS E PATRICIO COMERCIO DE GAS E AGUA LTDA ME; 25.109.649/0001-76;RUA   JOÃO BELO VIEIRA;463;;MANGABEIRA;58056-040;GLP;06/08/2025;105,00;;R$ / 13 kg;BRANCA
SE;SP;SAO PAULO;AG GODOY E CIA COMERCIO DE GAS LTDA; 26.262.663/0001-78;RUA TEIXEIRA LEITE;273;;LIBERDADE;01514-010;GLP;04/08/2025;105,00;;R$ / 13 kg;BRANCA
SE;SP;SOROCABA;AERO GAS SOROCABA EIRELI; 26.337.793/0001-22;AVENIDA SANTOS DUMONT;712;;JARDIM ANA MARIA;18065-290;GLP;04/08/2025;125,00;;R$ / 13 kg;ULTRAGAZ
SE;MG;BELO HORIZONTE;JONATHAN ALEXANDER RODRIGUES CALIXTO 11149208600; 26.409.591/0001-49;RODOVIA MG-5;912;;IPE;31930-010;GLP;04/08/2025;99,99;;R$ / 13 kg;BRANCA
CO;MT;CUIABA;CLARICE APARECIDA DOS SANTOS & CIA LTDA; 25.356.771/0001-47;AVENIDA IPIRANGA;1254;;JARDIM INDEPENDENCIA;78031-030;GLP;04/08/2025;104,99;;R$ / 13 kg;LIQUIGÁS
SE;SP;ARARAQUARA;ANA MARIA BARBOSA LEITE 08923458457; 25.203.444/0001-55;RUA MAURICIO GALLI;4093;;JARDIM IMPERADOR;14806-245;GLP;06/08/2025;120,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;BA;SALVADOR;L. DA S. FARIAS GAS; 26.907.679/0001-90;TRAVESSA DO MEIO;61;;ITAPUA;41610-775;GLP;04/08/2025;119,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;RO;PORTO VELHO;NACOES UNIDAS AUTO POSTO LTDA; 26.372.055/0001-16;AVENIDA AMAZONAS;2;;NOSSA SENHORA DAS GRACAS;76804-160;GLP;04/08/2025;130,00;;R$ / 13 kg;FOGAS
SE;RJ;CAMPOS DOS GOYTACAZES;A A S PONTES COMERCIO DE GAS  LTDA; 26.083.478/0001-16;AVENIDA FRANCISCO LAMEGO;148;;PARQUE JARDIM CARIOCA;28080-000;GLP;08/08/2025;90,00;;R$ / 13 kg;ULTRAGAZ
SE;SP;PIRACICABA;S O S GAS E AGUA PIRACICABA EIRELI; 26.843.404/0001-30;AVENIDA CRISTOVAO COLOMBO;350;;JARDIM ALGODOAL;13405-459;GLP;04/08/2025;99,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;LIMEIRA;FELIPE GABRIEL DITRIH FURLAN 41195689896; 14.267.656/0001-80;RUA   ANTONIO FURLAN;11;FUNDOS;VILA TEIXEIRA MARQUES;13485-141;GLP;06/08/2025;100,00;;R$ / 13 kg;CONSIGAZ
CO;MT;CUIABA;VANDA MARIA GUIMARÃES ARECO 61690198168; 24.873.472/0001-17;AVENIDA PROFESSORA  EDNA MARIA DE ALBUQUERQUE AFFI;2;QUADRA 08;JARDIM IMPERIAL II;78076-001;GLP;05/08/2025;130,00;;R$ / 13 kg;COPA ENERGIA
SE;RJ;RIO DE JANEIRO;RIACHUELO COMERCIO DE GAS EIRELI; 26.629.092/0001-67;RUA ANA NERI;1020;1020 A;ROCHA;20960-005;GLP;06/08/2025;100,00;;R$ / 13 kg;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;MARIA APARECIDA DA SILVA 13339491895; 27.012.682/0001-09;RUA   ANGÉLICA COLINO PAES DE ALMEIDA;200;;PARQUE DAS AROEIRAS;15042-090;GLP;06/08/2025;120,00;;R$ / 13 kg;ULTRAGAZ
SE;RJ;DUQUE DE CAXIAS;L M M COMERCIO DE GAS DE SANTA CRUZ DA SERRA EIRELI ME; 27.034.641/0001-13;AVENIDA AUTOMÓVEL CLUBE;S/N;QUADRA 40 LOTE 28;VILA SANTA CRUZ;25255-030;GLP;05/08/2025;84,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;CAMPOS DOS GOYTACAZES;ALVES E CRESPO REVENDEDOR DE GLP - ME; 22.970.556/0001-43;RUA DOUTOR BEDA;655;;PQ SÃO BENEDITO;28028-110;GLP;08/08/2025;99,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;AM;MANAUS;AT TRANSPORTE E COMERCIO DE BEBIDAS LTDA; 23.870.200/0001-09;RUA CORONEL FERREIRA DE ARAUJO;809;ANDAR ALTOS;PETROPOLIS;69063-000;GLP;04/08/2025;120,00;;R$ / 13 kg;AMAZONGÁS
SE;SP;ARARAQUARA;MARINALVA ALVES DE LIMA 33775930809; 27.044.671/0001-00;RUA ALBERTO CIONI;675;;JARDIM SÃO RAFAEL II;14806-868;GLP;06/08/2025;110,00;;R$ / 13 kg;COPA ENERGIA
CO;GO;APARECIDA DE GOIANIA;ROGERIO E WANDER LTDA; 26.457.186/0001-04;AVENIDA CURUSSA;SN;QUADRA24                  LOTE  01;CARDOSO;74933-077;GLP;04/08/2025;110,00;;R$ / 13 kg;BRANCA
N;RO;PORTO VELHO;QUEIROZ DISTRIBUIDORA E CONVENIÊNCIA EIRELI - ME; 22.642.962/0001-87;AVENIDA PINHEIRO MACHADO;1941;;SÃO CRISTÓVÃO;76804-047;GLP;07/08/2025;110,00;;R$ / 13 kg;BRANCA
NE;RN;NATAL;EDIVAN DE LIMA CAMPOS 05079824441; 26.668.008/0001-14;RUA DOM  ANTÔNIO DE ALMEIDA LUSTOSA;621;;PLANALTO;59073-110;GLP;06/08/2025;92,00;;R$ / 13 kg;LIQUIGÁS
SE;RJ;CAMPOS DOS GOYTACAZES;CYB COMERCIO DE GAS LTDA; 26.363.563/0001-38;RUA JULIO ARMOND;34;;CUSTODOPOLIS;28083-360;GLP;08/08/2025;98,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;GOVERNADOR VALADARES;BRENO AGOSTINHO MILAGRES SILVEIRA 05550717662; 21.795.019/0001-41;AVENIDA PECUARISTA CARLOS MACHADO RANGEL;426;LETRA A;CASTANHEIRAS;35054-797;GLP;04/08/2025;110,00;;R$ / 13 kg;COPA ENERGIA
CO;DF;BRASILIA;DISK GAS DA ANA LTDA; 27.189.412/0001-78;QUADRA QNM 7 CONJUNTO J LOTE;48;;CEILANDIA SUL (CEILANDIA);72215-070;GLP;04/08/2025;97,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;RR;BOA VISTA;J J GOMES DE SOUSA; 26.981.317/0001-40;RUA   FLAMBOIAN;903;;JARDIM PRIMAVERA;69314-184;GLP;05/08/2025;130,00;;R$ / 13 kg;AMAZONGÁS
CO;GO;GOIANIA;DISTRIBUIDORA MAUGE EIRELI; 27.572.960/0001-82;RUA SR 17;16;QUADRA3-B                 LOTE  11;PARQUE SANTA RITA;74393-580;GLP;07/08/2025;103,00;;R$ / 13 kg;BRANCA
NE;BA;SALVADOR;G4 COMERCIO DE GAS LTDA - ME; 27.604.010/0001-92;AVENIDA GENERAL  SEVERINO FILHO;5;GL;ITAPUÃ;41610-035;GLP;06/08/2025;120,00;;R$ / 13 kg;BAHIANA
SE;SP;SANTO ANDRE;LOURIVAL COMERCIO DE GAS LTDA ME; 26.754.387/0001-65;AVENIDA QUEIROZ  FILHO;3207;;JD MARACANÃ;09121-580;GLP;07/08/2025;122,00;;R$ / 13 kg;ULTRAGAZ
SE;SP;SAO PAULO;GABI - DEPOSITO DE GAS LTDA; 07.276.772/0001-08;RUA SATURNINO DE SOUSA;84;;VILA NHOCUNE;03561-090;GLP;04/08/2025;115,00;;R$ / 13 kg;ULTRAGAZ
SE;SP;ARACATUBA;L. C. LIMA DA SILVA GAS; 27.362.696/0001-52;RUA VITALINO MACHADO;174;;CONJUNTO HABITACIONAL HILDA MANDARINO;16012-510;GLP;06/08/2025;97,99;;R$ / 13 kg;BRANCA
SE;SP;ARACATUBA;UTILIGAS COMERCIO DE GAS E AGUA LTDA ME; 27.879.028/0001-05;AVENIDA JOÃO ARRUDA BRASIL;325;;SÃO JOAQUIM;16050-400;GLP;05/08/2025;99,00;;R$ / 13 kg;ULTRAGAZ
SE;SP;SAO JOSE DOS CAMPOS;WR FELICIANO COMERCIO E TRANSPORTE DE GAS E AGUA LTDA; 27.494.352/0001-05;RUA LOANDA;500;;CHACARAS REUNIDAS;12238-330;GLP;06/08/2025;89,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;NOVA IGUACU;PS RODRIGUES COMERCIO VAREJISTA DE GAS LIQUEFEITO LTDA; 26.681.608/0001-12;ESTRADA MIGUEL COUTO;846;;MIGUEL COUTO;26070-269;GLP;04/08/2025;90,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;JACAREI;POSTO DE SERVICOS SAO JORGE SALVADOR LTDA.; 22.526.323/0001-56;AVENIDA SAO JORGE;17;;CIDADE SALVADOR;12312-000;GLP;04/08/2025;109,90;;R$ / 13 kg;BRANCA
NE;PB;JOAO PESSOA;SULAMITA MARIA DO NASCIMENTO RODRIGUES LTDA; 27.817.791/0001-01;RUA MANOEL FRANCISCO DE MELO;242;;CUIA;58077-126;GLP;04/08/2025;95,00;;R$ / 13 kg;BRANCA
CO;MT;VARZEA GRANDE;NINJA COMERCIO E TRANSPORTES EIRELI; 26.583.585/0001-03;RUA DA LAPA (LOT JD ELDORADO);S/N;QUADRA74                  LOTE  15;SANTA ISABEL;78150-632;GLP;06/08/2025;114,99;;R$ / 13 kg;BRANCA
CO;DF;BRASILIA;13 DE MAIO COMERCIO DE GAS LTDA; 27.993.988/0001-93;QUADRA QSD 13 LOTE;15;;TAGUATINGA SUL (TAGUATINGA);72020-130;GLP;04/08/2025;104,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;PI;TERESINA;LEONARDO CARVALHO SILVA ME; 28.298.574/0001-07;RUA   ORGMAR MONTEIRO;3580;;TRÊS ANDARES;64016-620;GLP;07/08/2025;105,00;;R$ / 13 kg;LIQUIGÁS
NE;AL;MACEIO;ANDRE LUIZ GOMES DA ROCHA; 24.002.434/0001-99;RUA PROFESSOR  JONAS CALHEIROS;106;QD M LT 11;POÇO;57025-190;GLP;06/08/2025;110,00;;R$ / 13 kg;BAHIANA
SE;SP;SAO JOSE DO RIO PRETO;E R MUNHOZ GAS - ME; 27.912.305/0001-26;AVENIDA DE MAIO;2105;;VILA SÃO JUDAS TADEU;15075-350;GLP;06/08/2025;119,99;;R$ / 13 kg;ULTRAGAZ
S;PR;CURITIBA;SOUZA COMERCIO DE GAS LTDA; 28.907.515/0001-99;RUA VICENTE SPISLA;94;;SANTA CANDIDA;82640-620;GLP;04/08/2025;98,00;;R$ / 13 kg;BRANCA
SE;MG;BELO HORIZONTE;INVICTO GAS LTDA; 28.336.607/0001-66;RUA ANTONIO GIAROLA;70;;CEU AZUL;31580-200;GLP;04/08/2025;95,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;MS;DOURADOS;MACIESKI DISTRIBUIDORA DE GAS LTDA; 27.834.427/0001-41;AVENIDA WEIMAR GONCALVES TORRES;5930;;VILA SAO FRANCISCO;79833-021;GLP;06/08/2025;105,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;DF;BRASILIA;MARANATA COMERCIO DE GAS LTDA; 28.634.655/0001-30;AREA ADE CONJUNTO 13 LOTE;21;;SAMAMBAIA SUL (SAMAMBAIA);72314-713;GLP;06/08/2025;105,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;BA;SALVADOR;STELLA MARES COMERCIO DE GAS LTDA - ME; 28.951.589/0001-22;RUA CAPITÃO MELO;17;QUADRA G - LOTES 17/18 - CONJUNTO STELLA MARIS;STELLA MARIS;41600-500;GLP;06/08/2025;118,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;RN;NATAL;EGLICIO E ANA COMERCIAL DE GAS LTDA - ME; 28.091.552/0001-71;RUA  DA CONCORDIA;1869;;QUINTAS;59035-240;GLP;05/08/2025;110,00;;R$ / 13 kg;LIQUIGÁS
CO;GO;ANAPOLIS;PAULO RICARDO SANTOS - COMERCIO DE GAS; 12.468.060/0001-12;RUA PP 9;SN;QUADRA 14                  LOTE 19;PARQUE DOS PIRINEUS;75071-705;GLP;07/08/2025;110,00;;R$ / 13 kg;BRANCA
S;RS;CANOAS;UILIAN OLIVEIRA MACHADO; 27.928.268/0001-44;RUA DOUTOR OLAVO FERNANDEZ;1294;;ESTANCIA VELHA;92030-790;GLP;05/08/2025;115,00;;R$ / 13 kg;COPA ENERGIA
SE;ES;SERRA;DISTRIBUIDORA ARAUJO & MELO GAS E AGUA LTDA - ME; 28.497.361/0001-04;AV BRASIL;274;;NOVO HORIZONTE;29163-331;GLP;05/08/2025;89,99;;R$ / 13 kg;BRANCA
N;AM;MANAUS;D F SAMPAIO COMERCIO - ME; 28.549.499/0001-00;RUA   LUIZ DE FREITAS RIBEIRO;12;QUADRA136 CJ CN ET 2 NC 5;CIDADE NOVA;69095-250;GLP;05/08/2025;118,00;;R$ / 13 kg;AMAZONGÁS
SE;RJ;NOVA IGUACU;G L COMERCIO DE GAS LTDA; 27.824.727/0001-40;ESTRADA LUIS LEMOS;S/N;LOTE  02 03 E 08          QUADRAG;VILA BORGERTH;26020-810;GLP;04/08/2025;89,99;;R$ / 13 kg;BRANCA
SE;SP;OSASCO;MMA SANTOS COMERCIO DE GAS LTDA ME; 29.058.622/0001-52;AVENIDA SÃOJOSÉ;386;;AYROSA;06283-120;GLP;05/08/2025;92,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;RJ;PETROPOLIS;V.J REVENDEDOR DE GAS LTDA; 28.529.697/0001-01;RUA TERESA;S/N;P/2442/RESTO;ALTO DA SERRA;25625-017;GLP;04/08/2025;108,00;;R$ / 13 kg;BRANCA
CO;GO;APARECIDA DE GOIANIA;VALDOMIRO ROSA DE MAGALHAES 21629196134; 23.427.406/0001-50;R J 11 A;S/N;"QUADRA 72; LOTE 01; QUADRA 72 LOTE 08A";MANSÕES PARAÍSO;74952-130;GLP;04/08/2025;94,99;;R$ / 13 kg;BRANCA
SE;RJ;SAO GONCALO;ARSENAL DO GAS COMERCIO E TRANSPORTE DE GAS LTDA - ME; 24.023.463/0001-37;AVENIDA DOUTOREUGÊNIO BORGES;SN;L 11 Q 7;ARSENAL;24755-451;GLP;06/08/2025;94,99;;R$ / 13 kg;ULTRAGAZ
N;AC;RIO BRANCO;A. C. S. DERIVADOS DE PETROLEO LTDA; 28.721.387/0001-94;ESTRADA DIAS MARTINS;1465;;JARDIM DE ALAH;69915-526;GLP;07/08/2025;125,00;;R$ / 13 kg;FOGAS
N;RR;BOA VISTA;TIAGO C LIMA; 15.543.281/0001-04;RUA 01;146;"QUADRA 01;LOTE 28";CIDADE SATELITE;69317-477;GLP;04/08/2025;140,00;;R$ / 13 kg;FOGAS
N;AM;MANAUS;E. A. LIMA - COMERCIAL - ME; 07.126.364/0002-42;AVENIDA   7 DE MAIO;40;;SANTA ETELVINA;69059-140;GLP;05/08/2025;120,00;;R$ / 13 kg;AMAZONGÁS
SE;MG;MONTES CLAROS;COMERCIAL PADUA LTDA; 28.254.257/0001-99;AVENIDA JOSE PEDRO ALVES;101;ANEXO B;CIDADE NOVA;39400-464;GLP;06/08/2025;99,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;AM;MANAUS;RUBI COMERCIO DE PETROLEO LTDA; 20.703.180/0001-85;AVENIDA CARVALHO LEAL;1562;;CACHOEIRINHA;69065-001;GLP;04/08/2025;120,00;;R$ / 13 kg;AMAZONGÁS
N;AM;MANAUS;ELANE DE OLIVEIRA GOUVEIA - EPP; 17.818.845/0001-91;RUA MARIA DAS DORES DE LIMA;50;QD. 12 - CONJ. RENATO SOUZA PINTO II;CIDADE NOVA;69095-730;GLP;05/08/2025;130,00;;R$ / 13 kg;FOGAS
SE;SP;SANTO ANDRE;PRINCIPE DE GALES GAS E ACESSORIOS LTDA - EPP; 28.057.361/0001-93;AVENIDA PRÍNCIPE DE GALES;603;;VILA PRÍNCIPE DE GALES;09060-650;GLP;04/08/2025;105,00;;R$ / 13 kg;BRANCA
SE;ES;VILA VELHA;ROSIMEIRE DAS GRAÇAS SILVEIRA; 29.058.421/0001-55;RUA ANA SIQUEIRA;531;;ALECRIM;29118-015;GLP;07/08/2025;100,00;;R$ / 13 kg;BRANCA
SE;MG;JUIZ DE FORA;SUPER AMIGAO GAS LTDA; 29.501.788/0001-00;RUA MARTINS BARBOSA;490;;BENFICA;36090-300;GLP;04/08/2025;88,00;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;ARACATUBA;BRITO & GASPARINI LTDA; 26.492.723/0001-49;RUA ANTONIO GOMES DO AMARAL;688;C;SANTANA;16050-430;GLP;05/08/2025;95,00;;R$ / 13 kg;NACIONAL GÁS BUTANO
